636582.7	3047916.4	0
636600.2	3047920.5	0
636609.6	3047929.1	0
636616.8	3047935.1	0
636626.2	3047943.3	0
636636	3047954	0
636646.1	3047961.9	0
636653.9	3047974.8	0
636670	3047987.3	0
636679.9	3047998.3	0
636696.1	3048005	0
636707.2	3048011.8	0
636716.8	3048026.6	0
636729.8	3048037.6	0
636746.7	3048044.5	0
636755.7	3048059.7	0
636770.4	3048069.9	0
636784	3048081.1	0
636797	3048092.7	0
636810.4	3048106	0
636821.6	3048115.9	0
636835.6	3048127.2	0
636845.9	3048140.9	0
636859.8	3048149.4	0
636872.2	3048164.1	0
636884.9	3048168.5	0
636897.7	3048175.6	0
636914.6	3048181.8	0
636934.4	3048181	0
636945.5	3048181.2	0
636952.9	3048182.6	0
636955	3048192.3	0
636949.1	3048201.9	0
636934.4	3048214.6	0
636930	3048225.2	0
636916	3048240.7	0
636906.2	3048254.6	0
636893	3048271.1	0
636881.8	3048293.8	0
636872.4	3048303.2	0
636853.7	3048329.6	0
636831	3048351.1	0
636821.2	3048366	0
636801.9	3048378.3	0
636766.6	3048397.8	0
636756.8	3048405.5	0
636744.8	3048409.8	0
636729.5	3048416	0
636710.1	3048418.2	0
636689.5	3048423.2	0
636663.2	3048427	0
636633.5	3048431.4	0
636609.4	3048434.8	0
636583.1	3048438.3	0
636560.7	3048441.3	0
636533.2	3048440.7	0
636515.4	3048446.3	0
636494.1	3048445.5	0
